DATE DE CLASSEMENT,TYPE D'HÉBERGEMENT,STAR,NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,WEBSITE,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,Email_Primary,Email_Additional,Country,Phone_Primary,Phone_Additional,Website_Status,Scraping_Result
10/10/2022,HÔTEL DE TOURISME,3,HÔTEL LES CIGOGNES,74 rue du général jordy,57560,ABRESCHVILLER,http://www.les-cigognes.eu,36.0,18.0,info@les-cigognes.eu,,UNK,'0387037009,,OK,Success
10/10/2022,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT DU PONT,Lieu-dit la Moulinquié,81340,SAINT-CIRGUE,http://www.hotel-du-pont.com,45.0,18.0,contact@hotel-du-pont.fr,hotel.restaurantdupont@orange.fr,FR,'+33563553207,,OK,Success
10/10/2022,HÔTEL DE TOURISME,3,METROPOL'HÔTEL,45 quai du Rhin,62100,CALAIS,http://www.metropolhotel.com/fr,75.0,40.0,,,UNK,'0321975400,,OK,Success
10/10/2022,PARC RÉSIDENTIEL DE LOISIRS,3,PRL LES CHALETS DE GRAZIMIS,grazimis,32100,CONDOM,http://chalets-grazimis.fr,40.0,,,,FR,'+33695077793,,OK,Success
10/10/2022,PARC RÉSIDENTIEL DE LOISIRS,3,PRL LES CHALETS DES MOUSQUETAIRES,1938 chemin de crastes,32390,MIREPOIX,http://www.chalets-mousquetaires.com,66.0,,info@chalets-mousquetaires.com,,UNK,'0562643366,'0679695235,OK,Success
10/10/2022,VILLAGE DE VACANCES,3,VILLAGE DE VACANCES AZUREVA FOURAS,9 route de Soumard,17450,FOURAS,https://www.azureva-vacances.com/fr/village-vacances/fouras,412.0,,contact@azureva-vacances.com,,UNK,'0484311311,,OK,Success
11/10/2022,CAMPING,3,CAMPING EUROPE,le chambon,19400,MONCEAUX-SUR-DORDOGNE,http://www.camping-europe.fr/,300.0,,camping-europe@wanadoo.fr,,FR,,,OK,Success
11/10/2022,CAMPING,3,CAMPING INTERNATIONAL,Quartier de la Coustace,7120,PRADONS,https://www.camping-international-07.fr/,147.0,,,,FR,,,OK,No Contacts Found
11/10/2022,CAMPING,3,CAMPING INTERNATIONAL DE JABLINES,Base de Loisirs de Jablines Annet,77450,JABLINES,http://www.camping-jablines.com,480.0,,,,UNK,,,Unavailable,Timeout
11/10/2022,CAMPING,4,CAMPING LE BEL ÉTÉ D'ANDUZE,1870 route de Nimes,30140,ANDUZE,https://camping-bel-ete.com/fr/,291.0,,contact@camping-bel-ete.com,,FR,'+33612409674,'+33466617604,OK,Success
11/10/2022,CAMPING,3,CAMPING LE COLOMBIER,Île De Verbaou,1350,CULOZ,https://camping-alpes.net/,225.0,,info@camping-alpes.net,,FR,'+33479871900,,OK,Success
11/10/2022,CAMPING,3,CAMPING LE FIEF D'ANDUZE,195 chemin du plan d'eau,30140,MASSILLARGUES-ATTUECH,https://www.campinglefief.fr/,264.0,,contact@inaxel.com,campingdufief@free.fr,FR,'0609204886,'0467173080,OK,Success
11/10/2022,CAMPING,4,CAMPING LES ONDINES,Rue des Ondines,46200,SOUILLAC,http://www.camping-lesondines.com,651.0,,,,UNK,,,Unavailable,Timeout
11/10/2022,CAMPING,4,CAMPING LES SABLINES,chemin des montilles,34350,VENDRES,https://www.homair.com/camping/les-sablines,459.0,,,,UNK,'0484390860,,OK,Success
11/10/2022,HÔTEL DE TOURISME,3,FAMILY GOLF HÔTEL,28 boulevard Frédéric Garnier,17200,ROYAN,http://www.family-golf-hotel.com,65.0,30.0,,,UNK,'0546051466,,OK,Success
11/10/2022,HÔTEL DE TOURISME,4,HÔTEL CASTEL CLARA THALASSO & SPA,port goulphar,56360,BANGOR,https://www.castel-clara.com/,156.0,66.0,sandra@hellolacom.com,reservation.cc@castel-clara.com,FR,'+33297318421,,OK,Success
11/10/2022,HÔTEL DE TOURISME,4,HÔTEL LA VILLA ROMAINE,Lieu-dit Saint Rome,24200,CARSAC-AILLAC,https://www.lavillaromaine.com/fr,40.0,17.0,,,UNK,'0553285207,,OK,Success
11/10/2022,RÉSIDENCE DE TOURISME,4,RÉSIDENCE LA CASCADE,Route des Combes,38114,VAUJANY,madamevacances.com,107.0,,dpo@eurogroup-vacances.com,,UNK,'0479650841,,OK,Success
12/10/2022,CAMPING,4,CAMPING BEAU VÉZÉ,Route de la Moutonne,83320,CARQUEIRANNE,http://www.camping-beauveze.fr,474.0,,contact@beauveze.com,subventions@beauveze.com,FR,'0494576530,,OK,Success
12/10/2022,CAMPING,3,CAMPING DE PEYROCHE,179 CHEMIN DE FLOJAS,7120,LABEAUME,http://www.camping-peyroche.fr,474.0,,info@camping-peyroche.com,,FR,,,OK,Success
12/10/2022,CAMPING,4,CAMPING DOMAINE SAINT MARTIN,6 boulevard de la Cascade,66820,CASTEIL,https://domainesaintmartin.com/,195.0,,domainesaintmartin66@gmail.com,contact@blyth-spirit.com,FR,'+33627491470,'+33468303487,OK,Success
12/10/2022,CAMPING,4,CAMPING ÎLE DE LA COMTESSE,25 Chemin Île de la Comtesse,1300,MURS-ET-GÉLIGNIEUX,https://www.ile-de-la-comtesse.com/,330.0,,,,UNK,,,Unavailable,Timeout
12/10/2022,CAMPING,3,CAMPING LA CHÊNAIE,Rue Henry Simon,76111,YPORT,http://www.camping-normandie-yport.com,312.0,,,,UNK,,,Unavailable,Timeout
12/10/2022,CAMPING,4,CAMPING LA PRESQU ILE DE SAINT-MANDRIER,Avenue Fliche Bergis Quartier du Pin Rolland,83430,SAINT-MANDRIER-SUR-MER,https://www.homair.com/camping/la-presquile-de-st-mandrier,315.0,,,,UNK,'0484390860,,OK,Success
12/10/2022,CAMPING,4,CAMPING LABEILLER,1701 Route de Barjac,30500,SAINT-VICTOR-DE-MALCAP,https://www.capfun.com/camping-france-languedoc_roussillon-labeiller-FR.html,522.0,,labeiller@vagues-oceanes.com,,UNK,'0492283848,'0466241527,OK,Success
12/10/2022,CAMPING,3,CAMPING LE BOIS PASTEL,11 Rue la Corgnais,35260,CANCALE,https://www.campingboispastel.fr/,705.0,,contact@campingboispastel.fr,,FR,'0299896610,,OK,Success
12/10/2022,CAMPING,3,CAMPING LE GRAND BLEU,Rue De L'École De Voile,29760,PENMARCH,http://camping-legrand-bleu.com,288.0,,,,FR,'+33298585373,,OK,Success
12/10/2022,CAMPING,3,CAMPING LE NAUTIC,Lac De Serre Ponçon,5230,PRUNIÈRES,http://campinglenautic.com/fr/,300.0,,,,UNK,,,Unavailable,Timeout
12/10/2022,CAMPING,5,CAMPING LES GRENETTES,Route de l'ermitage,17740,SAINTE-MARIE-DE-RÉ,https://www.campinglesgrenettes.com/,630.0,,,,FR,'+33535000131,'+33411329000,OK,Success
12/10/2022,CAMPING,3,CAMPING MAS SAINT PIERRE,le mas saint pierre,4270,SAINT-JULIEN-D'ASSE,https://www.camping-mas-st-pierre.com/,822.0,,contact@camping-mas-st-pierre.com,,UNK,'0492344111,,OK,Success
12/10/2022,CAMPING,4,CAMPING NATURISTE LOUS SUAIS,1 chemin des Suais,87460,CHEISSOUX,http://www.loussuais.com,240.0,,camping@loussuais.com,,FR,'+33555695694,,OK,Success
12/10/2022,CAMPING,5,DOMAINE PRESQU'ÎLE DE LA FRANQUI,Chemin Des Coussoules,11370,LEUCATE,https://www.viglamo.com/,456.0,,,,FR,'+33468457493,'+33411329000,OK,Success
12/10/2022,CAMPING,4,FLOWER CAMPING LES ILATES,Route du Grouin,17111,LOIX,http://www.camping-loix.com,651.0,,,,UNK,,,Unavailable,Timeout
13/10/2022,CAMPING,5,CAMPING ALOHA,Allée des dunes,34410,SÉRIGNAN,http://www.alohacamping.com,1180.0,,,,FR,'+33467397130,'+33411329000,OK,Success
13/10/2022,CAMPING,3,CAMPING BARTHON,Lieu-dit Nan,40320,BUANES,http://www.campingbarthon-eugenie-les-bains.fr/,111.0,,camping.barthon@wanadoo.fr,,FR,'0558511295,,OK,Success
13/10/2022,CAMPING,5,CAMPING CLUB COLOMBIER,1052 rue des Combattants d'Afrique du Nord,83600,FRÉJUS,https://www.domaine-du-colombier.com,1612.0,,,,FR,'+33494515601,'+33411329000,OK,Success
13/10/2022,CAMPING,5,CAMPING CLUB LE LITTORAL,Route du Littoral,66700,ARGELÈS-SUR-MER,https://www.ms-vacances.com/camping-club-ms/camping-club-le-littoral/decouvrir-le-club/,1300.0,,reservation@ms-vacances.com,,UNK,'0253817000,,OK,Success
13/10/2022,CAMPING,4,CAMPING D'HERBELON,lac de monteynard,38650,TREFFORT,http://www.camping-dherbelon.fr,156.0,,,,FR,,,OK,No Contacts Found
13/10/2022,CAMPING,3,CAMPING DE LA JOIE,625 rue de la Joie,29760,PENMARCH,https://www.campingdelajoie.bzh/,651.0,,info@campingdelajoie.bzh,,FR,'+33298586324,,OK,Success
13/10/2022,CAMPING,3,CAMPING DES TROIS TILLEULS,28 rue de frévent,62770,FILLIÈVRES,http://www.camping3tilleuls.com,342.0,,contact@camping3tilleuls.com,,UNK,'0321479415,,OK,Success
13/10/2022,CAMPING,4,CAMPING LA CARABASSE,Avenue de la Méditerranée,34450,VIAS,http://www.lacarabasse.fr/,2565.0,,reservations@siblu.fr,,FR,'0556079017,,OK,Success
13/10/2022,CAMPING,3,CAMPING LA SAMARITAINE,3 Allée Des Étangs,8240,BUZANCY,http://www.camping-lasamaritaine.fr/fr/,336.0,,,,FR,,,Unavailable,Timeout
13/10/2022,CAMPING,4,CAMPING LACASA,Lieu-Dit Pianotollo,20111,CALCATOGGIO,https://www.lacasa-camping.com/,522.0,,,,FR,'+33495100978,,OK,Success
13/10/2022,CAMPING,4,CAMPING LES AILLOS,chemin des aillos,31460,CARAMAN,http://www.lesaillos.eu/,210.0,,,,UNK,,,Unavailable,Timeout
13/10/2022,CAMPING,3,CAMPING LES VOILES DES 2 CAPS,901 rue principale,62179,HERVELINGHEN,https://www.lesvoilesdes2caps.fr/,312.0,,contact@lesvoilesdes2caps.fr,,FR,'+33321367396,'+33619453430,OK,Success
13/10/2022,CAMPING,3,CAMPING PANORAMIC,route de lavatoggio,20260,LUMIO,https://vacances-andretrigano.com/camping/haute-corse/le-panoramic-lumio,300.0,,,,UNK,,,Unavailable,Does Not Exist
13/10/2022,RÉSIDENCE DE TOURISME,4,GARDEN & CITY MONT-VENTOUX MALAUCÈNE,Chemin rural dit de Ronin et dit de Saint-Raphaël,84340,MALAUCÈNE,https://garden-city.fr/fr/appart-hotel/garden-city-mont-ventoux-malaucene,450.0,,,,FR,'+33153461060,'0998618800,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL AU BOIS DE LUNE,1725 Route de la dranse,74390,CHÂTEL,https://www.auboisdelune.com/,41.0,12.0,auboisdelune@wanadoo.fr,,UNK,'0450813694,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL HOLIDAY INN EXPRESS ARRAS,3 Rue du Docteur Brassart,62000,ARRAS,https://www.ihg.com/holidayinnexpress/hotels/fr/fr/arras/lilar/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-FR-_-LILAR,280.0,98.0,,,UNK,,,Unavailable,Does Not Exist
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL IBIS ANNEMASSE,38 route de Genève,74100.0,AMBILLY,http://www.accorhotels.com/fr/hotel-6232-ibis-annemasse/index.shtml,221.0,99.0,h6232@accor.com,,FR,'+33450387066,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL IBIS PERPIGNAN NORD,7 rue Alfred Sauvy,,,,,,,,,,,Unavailable,No URL
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL L'ESCALE DE DIE,Avenue de la Clairette,26150.0,DIE,https://www.lescale-de-die.com/,20.0,9.0,,,UNK,,,Unavailable,Does Not Exist
13/10/2022,HÔTEL DE TOURISME,4,HÔTEL L'ORÉE DES CHÊNES,921 Route de Marcilly en Villette,45240.0,LA FERTÉ-SAINT-AUBIN,https://www.loreedeschenes.com/,68.0,26.0,info@loreedeschenes.com,,FR,'+33238648400,,OK,Success
13/10/2022,HÔTEL DE TOURISME,4,HÔTEL LA BASTIDE DE VALBONNE,1288 Route de Cannes,6560.0,VALBONNE,https://www.bastidedevalbonne.com/home/fr,56.0,28.0,,,FR,'+33493123340,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL LE CHALET FLEURI,15 Avenue Frédéric Mistral,13210.0,SAINT-RÉMY-DE-PROVENCE,https://www.hotel-lechaletfleuri.com/,25.0,12.0,contact@hotel-lechaletfleuri.com,,UNK,'0490920362,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL LE DOMAINE DE L'ARBRELLE,523 rue de la Berthellerie,37400.0,AMBOISE,http://www.arbrelle.fr,46.0,23.0,,,FR,,,Unavailable,Does Not Exist
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL LE LION D'OR,1 rue de la République,47200.0,MARMANDE,http://hotelmarmande.fr/,65.0,33.0,hotel.du.lion.dor@orange.fr,,FR,'0553642130,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL LES PRATEAUX,8 Allée du tambourin,85330.0,NOIRMOUTIER-EN-L'ÎLE,https://www.lesprateaux.com/,48.0,20.0,,,UNK,'0251391252,,OK,Success
13/10/2022,HÔTEL DE TOURISME,4,HÔTEL MERCURE MARSEILLE CENTRE VIEUX PORT,1 rue neuve St Martin,13001.0,MARSEILLE,https://all.accor.com/hotel/1148/index.fr.shtml,400.0,200.0,h1148@accor.com,,FR,'+33496172222,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL PEYRAMALE,32 avenue peyramale,65100.0,LOURDES,https://www.hotelpeyramale.com/,130.0,61.0,hotel-peyramale-lourdes@orange.fr,,UNK,,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL PRULY,32 boulevard d’Alsace,6400.0,CANNES,https://hotel-pruly.com/,30.0,15.0,hotel-pruly@orange.fr,hotel-pruly@orange.fr%20,FR,'+33493384128,,OK,Success
13/10/2022,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT CAMPANILE SAINT-QUENTIN,ZAC de la Vallée,2100.0,SAINT-QUENTIN,https://saint-quentin.campanile.com/fr-fr/,84.0,42.0,,,UNK,,,Unavailable,Does Not Exist
13/10/2022,HÔTEL DE TOURISME,4,LE GREY HÔTEL,12 Rue De Parme,75009.0,PARIS 9E ARRONDISSEMENT,http://www.legrey-hotel.com/,70.0,33.0,contact@legrey-hotel.com,,FR,'+33155319393,,OK,Success
13/10/2022,RÉSIDENCE DE TOURISME,3,RÉSIDENCE GARDEN CITY GERZAT,Route de Vichy,63360.0,GERZAT,https://www.garden-city.fr/fr/appart-hotel/garden-city-clermont-ferrand-gerzat,514.0,,,,FR,'0496121260,'+33153461060; '0998618800,OK,Success
13/10/2022,RÉSIDENCE DE TOURISME,3,RÉSIDENCE LE PATIO BASTILLE,289 bis rue du Faubourg Saint-Antoine,75011.0,PARIS 11E ARRONDISSEMENT,https://www.lepatiobastille.com/,203.0,,reservations@thegatecollection.com,reception@lepatiobastille.com,FR,'+33140094096,'+33158366700; '+33158366716,OK,Success
13/10/2022,RÉSIDENCE DE TOURISME,3,RÉSIDENCE RESIDHOME MONCEAU,3 place de la Renaissance,92270.0,BOIS-COLOMBES,https://www.myresidhome.com/bois-colombes/residhome-monceau/apparthotel-residence-hoteliere.html,266.0,,,,FR,'+33806804150,,OK,Success
13/10/2022,RÉSIDENCE DE TOURISME,3,RÉSIDENCE VACANCÉOLE APPART VACANCES PYRÉNÉES 2000,4 bis avenue du Serrat de l'Ours,66210.0,BOLQUÈRE,https://www.vacanceole.com/location-vacances/27-residence-pyrenees-2000-font-romeu,720.0,,,,UNK,,,OK,No Contacts Found
13/10/2022,VILLAGE DE VACANCES,3,VILLAGE DE VACANCES DOMAINE DE BEG PORZ,Beg Porz,29350.0,MOËLAN-SUR-MER,http://www.beg-porz.com,99.0,,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,3,AUBERGE BOURBONNAISE,2 avenue de Vichy,3270.0,SAINT-YORRE,https://www.auberge-bourbonnaise.fr,36.0,13.0,aubergebourbonnaise@wanadoo.fr,,FR,'0470594179,'0470592494,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,BEST WESTERN HÔTEL VAL MAJOUR,22 Avenue d'Arles,13990.0,FONTVIEILLE,http://www.valmajour.fr/language/fr/le-val-majour/,77.0,32.0,,,FR,,,Unavailable,Timeout
14/10/2022,HÔTEL DE TOURISME,3,BRIT HÔTEL ACACIAS,2 Rue de la cavalerie,13200.0,ARLES,http://arles.brit-hotel.fr,54.0,33.0,,,FR,,,OK,No Contacts Found
14/10/2022,CAMPING,3,CAMPING AUX COULEURS DU FERRET,101 avenue du médoc,33950.0,LÈGE-CAP-FERRET,https://www.campingcapferret.com/,216.0,,contact@campingcapferret.com,%63%6f%6e%74%61%63%74@%63%61%6d%70%69%6e%67%63%61%70%66%65%72%72%65%74.%63%6f%6d,FR,'+33556820740,,OK,Success
14/10/2022,CAMPING,3,CAMPING BEAU SÉJOUR,11 chemin des Embruns,34340.0,MARSEILLAN,http://camping-beausejour.fr,306.0,,,,FR,'0467219300,,OK,Success
14/10/2022,CAMPING,5,CAMPING CALA GOGO,avenue Armand Lanoux,66750.0,SAINT-CYPRIEN,http://www.camping-le-calagogo.fr/,1947.0,,,,FR,,,Unavailable,Timeout
14/10/2022,CAMPING,3,CAMPING DE L' ÉTANG,67 Kerlann,56340.0,CARNAC,https://www.camping-etang.fr/,423.0,,contact@camping-etang.fr,,FR,'0297521406,,OK,Success
14/10/2022,CAMPING,3,CAMPING DE LA GRANDE PLAGE,71 rue paul langevin,29740.0,LESCONIL,https://www.campinggrandeplage.com/,297.0,,campinggrandeplage@hotmail.com,,FR,'+33298878827,,OK,Success
14/10/2022,CAMPING,4,CAMPING DES BASTIDES,terre rouge,47150.0,SALLES,http://www.campingdesbastides.com,315.0,,info@campingdesbastides.com,//info@campingdesbastides.com,FR,'+33553408309,'+33624974862,OK,Success
14/10/2022,CAMPING,4,CAMPING DOMAINE LES PRAIRIES DE LA MER,4 Avenue du Colonel Dawson,14150.0,OUISTREHAM,http://www.domaine-prairiesdelamer.com/,873.0,,,,UNK,,,OK,No Contacts Found
14/10/2022,CAMPING,3,CAMPING DOMAINE NATURISTE LE CLOS BARRAT,Le clos Barrat,46700.0,SÉRIGNAC,https://www.leclosbarrat.fr/,195.0,,info@leclosbarrat.fr,,FR,'+33647500978,,OK,Success
14/10/2022,CAMPING,3,CAMPING DU PARC,15 Route de Laval,53200.0,AZÉ,http://campingchateaugontier.fr,150.0,,,,FR,'0788539743,,OK,Success
14/10/2022,CAMPING,3,CAMPING L'OLIVIER,3 route de la Plaine,30140.0,MASSILLARGUES-ATTUECH,https://campinglolivier.com/,92.0,,,,UNK,,,Unavailable,Timeout
14/10/2022,CAMPING,4,CAMPING LA GRAND'MÉTAIRIE,8 rue de la Vineuse en Plaine,85440.0,SAINT-HILAIRE-LA-FORÊT,https://www.la-grand-metairie.com/,501.0,,,,UNK,,,Unavailable,Timeout
14/10/2022,CAMPING,3,CAMPING LA PETITE BOULOGNE,Chemin du Petit Pont,85670.0,SAINT-ÉTIENNE-DU-BOIS,https://www.lapetiteboulogne.fr/,84.0,,ot@vieetboulogne.fr,,FR,'0251345211,'0251345451,OK,Success
14/10/2022,CAMPING,3,CAMPING LA PINÈDE,2133 chemin de la fôret,83140.0,SIX-FOURS-LES-PLAGES,http://www.camping-six-fours.com/,600.0,,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,CAMPING,3,CAMPING LA SOLANILLA,Hameau Lahount,32400.0,LELIN-LAPUJOLLE,http://www.campinglasolanilla.com/,372.0,,,,UNK,,,OK,No Contacts Found
14/10/2022,CAMPING,4,CAMPING LA VENTOUSE,18 bis rue Pierre Curie,85520.0,JARD-SUR-MER,https://www.campinglaventouse.com/,534.0,,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,CAMPING,4,CAMPING LE PONT DE MAZERAT,le pont de mazerat,24620.0,TAMNIÈS,https://www.lepontdemazerat.com/,240.0,,contact@lepontdemazerat.com,,FR,'+33553291495,'+33604531018,OK,Success
14/10/2022,CAMPING,3,CAMPING LES ABRIAS DU PERCHE,route de la Lande sur Eure,28340.0,LA FERTÉ-VIDAME,http://www.campingperchenormandie.fr/,150.0,,,,FR,,,Unavailable,Timeout
14/10/2022,CAMPING,4,CAMPING LES PALUDIERS,Rue Nicolas Appert,44740.0,BATZ-SUR-MER,https://www.camping-paludiers.com/,846.0,,,,UNK,,,Unavailable,Timeout
14/10/2022,HÔTEL DE TOURISME,3,CHÂTEAU DE LA COMMANDERIE,17 avenue d'échirolles,38320.0,EYBENS,https://www.commanderie.fr/fr/hotel-spa-grenoble,116.0,40.0,resa@commanderie.fr,,FR,'+33476253458,,OK,Success
14/10/2022,CAMPING,4,DOMAINE DE GIL,route de vals,7200.0,UCEL,https://www.domaine-de-gil.com/,240.0,,resa@domaine-de-gil.com,,FR,'+33475946363,,OK,Success
14/10/2022,RÉSIDENCE DE TOURISME,3,GOELIA RESIDENCE LE GRAND BLEU,avenue de la grande plage,66420.0,LE BARCARÈS,https://www.goelia.com/fr/residence-vacances/port-barcares/goelia-le-grand-bleu.219.4.php,222.0,,,,UNK,'0468349231,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,GREET HÔTEL,7-9 Rue des Tilleuls,78960.0,VOISINS-LE-BRETONNEUX,https://all.accor.com/hotel/B9I0/index.fr.shtml,106.0,53.0,hb9i0@accor.com,,FR,'+33130573535,,OK,Success
14/10/2022,HÔTEL DE TOURISME,4,HILTON GARDEN INN PARIS ORLY AIRPORT,4 place des Etats Unis,94150.0,RUNGIS,https://www.hilton.com/en/hotels/oryorgi-hilton-garden-inn-paris-orly-airport/,216.0,105.0,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL ALBION,6 bis rue reine Astrid,65100.0,LOURDES,https://hotel-albion-lourdes-fr.hotelescuatroestrellas.website/,205.0,99.0,,,UNK,,,Unavailable,Connection Failed
14/10/2022,HÔTEL DE TOURISME,4,HÔTEL AMBASSADEUR ANTIBES JUAN-LES-PINS,50 Chemin des sables,6160.0,ANTIBES,https://www.marriott.fr/hotels/travel/jlpar-ac-hotel-ambassadeur-antibes-juan-les-pins/,442.0,221.0,,,FR,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL CAMPANILE,219 avenue Descartes,93150.0,LE BLANC-MESNIL,https://le-blanc-mesnil.campanile.com/fr-fr/,269.0,125.0,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL CAMPANILE REIMS CENTRE CATHÉDRALE,37 boulevard Paul Doumer,51100.0,REIMS,https://reims-centre-cathedrale.campanile.com/fr-fr/,181.0,85.0,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,5,HÔTEL CHÂTEAU DE VALMER,81 boulevard de Gigaro,83420.0,LA CROIX-VALMER,https://www.chateauvalmer.com/fr/hotel-luxe-cote-d-azur-var-saint-tropez,105.0,41.0,info@chateauvalmer.com,spa@chateauvalmer.com,FR,'+33494551515,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL COSMOS,13 rue de metz,88140,CONTREXÉVILLE,https://www.hotelcontrexeville.com/,166.0,83.0,hotelcosmos@partouche.com,,FR,'+33329076161,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL DE LA MER,8 quai de houat,56170,QUIBERON,https://www.hotel-de-la-mer.fr/,73.0,27.0,hdlm@orange.fr,,FR,'0297500905,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL DES DUCS,5 rue Lammonoye,21000,DIJON,http://www.hoteldesducs.com,132.0,50.0,contact@hoteldesducs.com,,FR,'+33380673131,,OK,Success
14/10/2022,HÔTEL DE TOURISME,4,HÔTEL DES ROCHES,Avenue des roches,97310,KOUROU,http://hoteldesroches.com,202.0,99.0,,,UNK,,,OK,No Contacts Found
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL KYRIAD LE CREUSOT MONTCHANIN,56 Route du Pont Jeanne Rose,71210,MONTCHANIN,https://le-creusot-montchanin.kyriad.com/fr-fr/,254.0,87.0,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL KYRIAD PERPIGNAN SUD,30 rue du Docteur Koch,66100,PERPIGNAN,https://perpignan-sud.kyriad.com/fr-fr/,116.0,50.0,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL LA LUNE DE MOUGINS,1082 Avenue du Général de Gaulle,6250,MOUGINS,https://hotel-lunedemougins.com/fr/,98.0,47.0,contact@hotel-lunedemougins.com,,FR,'+33493757733,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL LA TOUR DU LOUP,route de saint girons,9240,LA BASTIDE-DE-SÉROU,http://www.latourduloup.com,50.0,17.0,,,UNK,,,Unavailable,Does Not Exist
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL LE DOMAINE LES FALAISES,Gluges,46600,MARTEL,http://www.les-falaises.com,32.0,14.0,webmaster@les-falaises.com,,UNK,,,OK,Success
14/10/2022,HÔTEL DE TOURISME,4,HÔTEL LE PERIGORD,port de domme,24250,LA ROQUE-GAGEAC,https://hotel-leperigord.com/,88.0,40.0,contact@hotel-leperigord.com,,FR,'+33553283655,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL LES PALMIERS,34 boulevard vasserot,83990,SAINT-TROPEZ,http://hotel-les-palmiers.com/,52.0,25.0,contact@hotel-les-palmiers.com,,FR,'+33494970161,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL MAGDA CHAMPS ÉLYSÉES,7 rue Troyon,75017,PARIS 17E ARRONDISSEMENT,https://www.arcotel-magdachampselysees.com/,92.0,37.0,contact@magdachampselysees.com,,FR,'+33147641019,,OK,Success
14/10/2022,HÔTEL DE TOURISME,4,HÔTEL NOVOTEL ANTIBES SOPHIA ANTIPOLIS,290 rue Dostoievski,6560,VALBONNE,http://www.accorhotels.com/fr/hotel-0398-novotel-antibes-sophia-antipolis/index.shtml,194.0,97.0,h0398@accor.com,,FR,'+33492387238,,OK,Success
14/10/2022,HÔTEL DE TOURISME,3,HÔTEL ODYSSEY,19 rue hérold,75001,PARIS 1ER ARRONDISSEMENT,http://www.hotelodysseyparis.com,58.0,29.0,contact@hotelodysseyparis.com,,FR,'+33142360402,,OK,Success
14/10/2022,HÔTEL DE TOURISME,4,HÔTEL PARK LANE PARIS,4 rue la boétie,75008,PARIS 8E ARRONDISSEMENT,https://www.hotelparklaneparis.com/fr/,92.0,48.0,reservation@hplparis.com,,FR,'+33142660381,'+33142652754,OK,Success
14/10/2022,HÔTEL DE TOURISME,4,HÔTEL RESTAURANT ANNE DE BRETAGNE,163 boulevard de la tara,44770,LA PLAINE-SUR-MER,https://annedebretagne.com/,40.0,19.0,bienvenue@annedebretagne.com,,UNK,'0240215472,,OK,Success
14/10/2022,HÔTEL DE TOURISME,5,LES SOURCES DE VOUGEOT,2 place du château,21640,GILLY-LÈS-CÎTEAUX,https://www.sources-hotels.com/bourgogne/,125.0,48.0,contact@sources-hotels.com,reservations@sources-vougeot.com,UNK,'0548211000,'0953295995,OK,Success
